code,date,hour,total,value,temp,wspd,prcp,coco
Esch,2020-07-13,05:00,144,59.0,14.6,21.6,0.0,1.0
Esch,2020-07-14,05:00,126,78.0,16.0,10.8,0.0,1.0
Esch,2020-07-15,05:00,134,36.0,14.0,7.2,0.0,7.0
Esch,2020-07-16,05:00,142,46.0,13.0,7.2,0.0,7.0
Esch,2020-07-17,05:00,144,42.0,13.2,10.8,0.0,5.0
Esch,2020-07-18,05:00,150,28.0,16.2,10.8,0.0,5.0
Esch,2020-07-19,05:00,132,21.0,17.2,3.6,0.0,5.0
Esch,2020-07-20,05:00,176,59.0,17.6,14.4,0.0,5.0
Esch,2020-07-21,05:00,174,56.0,12.7,21.6,0.0,1.0
Esch,2020-07-22,05:00,142,58.0,13.0,18.0,0.0,1.0
Esch,2020-07-23,05:00,178,59.0,14.2,21.6,0.0,1.0
Esch,2020-07-24,05:00,148,64.0,15.1,10.8,0.0,5.0
Esch,2020-07-25,05:00,128,23.0,14.5,7.2,0.0,5.0
Esch,2020-07-26,05:00,96,7.0,17.2,18.0,0.9,5.0
Esch,2020-07-27,05:00,142,40.0,15.6,7.2,0.0,5.0
Esch,2020-07-28,05:00,148,44.0,18.5,10.8,0.0,1.0
Esch,2020-07-29,05:00,138,43.0,10.5,10.8,0.0,1.0
Esch,2020-07-30,05:00,148,50.0,15.7,14.4,0.0,1.0
Esch,2020-07-31,05:00,150,53.0,20.0,10.8,0.0,1.0
Esch,2020-08-01,05:00,152,21.0,20.0,18.0,0.0,1.0
Esch,2020-08-02,05:00,106,18.0,18.5,14.4,0.0,5.0
Esch,2020-08-03,05:00,152,29.0,14.1,14.4,0.0,5.0
Esch,2020-08-04,05:00,112,41.0,11.7,18.0,0.0,1.0
Esch,2020-08-05,05:00,116,48.0,14.5,7.2,0.0,1.0
Esch,2020-08-06,05:00,134,52.0,17.6,10.8,0.0,1.0
Esch,2020-08-07,05:00,142,45.0,20.7,14.4,0.0,1.0
Esch,2020-08-08,05:00,140,29.0,23.6,14.4,0.0,1.0
Esch,2020-08-09,05:00,82,22.0,24.5,10.8,0.0,1.0
Esch,2020-08-10,05:00,140,49.0,21.7,10.8,0.0,5.0
Esch,2020-08-11,05:00,130,49.0,24.5,14.4,0.0,5.0
Esch,2020-08-12,05:00,120,33.0,21.7,10.8,0.0,1.0
Esch,2020-08-14,05:00,122,24.0,20.7,7.2,0.0,5.0
Esch,2020-08-15,05:00,94,14.0,17.5,7.2,0.0,1.0
Esch,2020-08-16,05:00,68,12.0,19.5,10.8,0.0,1.0
Esch,2020-08-17,05:00,150,36.0,16.8,7.2,0.0,5.0
Esch,2020-08-18,05:00,116,35.0,15.7,7.2,0.0,5.0
Esch,2020-08-19,05:00,110,25.0,15.2,7.2,0.0,1.0
Esch,2020-08-20,05:00,110,28.0,18.1,10.8,0.0,5.0
Esch,2020-08-21,05:00,132,10.0,24.5,10.8,0.0,5.0
Esch,2020-08-22,05:00,124,11.0,19.1,18.0,0.0,1.0
Esch,2020-08-23,05:00,108,9.0,17.0,7.2,0.0,5.0
Esch,2020-08-24,05:00,118,43.0,14.7,10.8,0.0,5.0
Esch,2020-08-25,05:00,132,49.0,13.1,3.6,0.0,1.0
Esch,2020-08-26,05:00,138,21.0,18.1,32.4,0.0,5.0
Esch,2020-08-27,05:00,124,42.0,10.2,7.2,0.0,1.0
Esch,2020-08-28,05:00,150,40.0,15.2,14.4,0.0,5.0
Esch,2020-08-29,05:00,88,18.0,10.7,14.4,0.0,1.0
Esch,2020-08-30,05:00,80,15.0,12.0,14.4,0.0,5.0
Esch,2020-08-31,05:00,142,55.0,12.1,14.4,0.5,5.0
Esch,2020-09-01,05:00,130,45.0,12.0,18.0,0.0,5.0
Esch,2020-09-02,05:00,114,37.0,12.2,10.8,0.0,5.0
Esch,2020-09-05,05:00,88,25.0,15.2,7.2,0.0,5.0
Esch,2020-09-06,05:00,68,15.0,8.9,7.2,0.0,1.0
Esch,2020-09-07,05:00,136,58.0,11.1,10.8,0.0,1.0
Esch,2020-09-08,05:00,130,72.0,10.1,3.6,0.0,1.0
Esch,2020-09-09,05:00,110,54.0,14.4,7.2,0.0,1.0
Esch,2020-09-10,05:00,116,39.0,17.4,14.4,0.0,5.0
Esch,2020-09-11,05:00,118,59.0,14.1,10.8,0.0,1.0
Esch,2020-09-12,05:00,178,52.0,15.2,3.6,0.0,1.0
Esch,2020-09-13,05:00,134,20.0,13.5,7.2,0.0,1.0
Esch,2020-09-14,05:00,150,86.0,17.9,14.4,0.0,1.0
Esch,2020-09-15,05:00,134,97.0,19.8,10.8,0.0,1.0
Esch,2020-09-16,05:00,108,96.0,17.8,7.2,0.0,1.0
Esch,2020-09-29,05:00,122,54.0,10.5,14.4,0.8,5.0
Esch,2020-09-30,05:00,102,45.0,13.0,10.8,0.0,5.0
Esch,2020-10-01,05:00,172,16.0,10.6,10.8,0.0,5.0
Esch,2020-10-02,05:00,156,22.0,8.0,10.8,0.0,5.0
Esch,2020-10-03,05:00,108,28.0,10.5,14.4,0.3,7.0
Esch,2020-10-04,05:00,106,3.0,9.0,25.2,1.1,7.0
Esch,2020-10-05,05:00,116,18.0,8.6,18.0,0.0,7.0
Esch,2020-10-06,05:00,100,36.0,9.7,25.2,0.3,5.0
Esch,2020-10-07,05:00,146,41.0,9.7,21.6,0.0,7.0
Esch,2020-10-08,05:00,114,24.0,9.7,14.4,0.0,7.0
Esch,2020-10-09,05:00,138,48.0,12.5,18.0,0.9,7.0
Esch,2020-10-10,05:00,114,40.0,8.5,10.8,0.0,5.0
Esch,2020-10-11,05:00,72,19.0,6.7,10.8,0.0,5.0
Esch,2020-10-12,05:00,140,68.0,6.2,14.4,0.0,5.0
Esch,2020-10-13,05:00,120,57.0,6.0,7.2,0.0,5.0
Esch,2020-10-14,05:00,120,50.0,5.7,18.0,0.0,5.0
Esch,2020-10-15,05:00,126,51.0,6.0,14.4,0.0,5.0
Esch,2020-10-16,05:00,132,51.0,7.7,25.2,0.0,5.0
Esch,2020-10-17,05:00,102,33.0,6.5,10.8,0.0,5.0
Esch,2020-10-18,05:00,138,17.0,4.6,3.6,0.0,1.0
Esch,2020-10-19,05:00,106,47.0,6.6,3.6,0.0,5.0
Esch,2020-10-20,05:00,106,70.0,6.7,10.8,0.0,5.0
Esch,2020-10-21,05:00,128,42.0,10.6,14.4,0.3,7.0
Esch,2020-10-22,05:00,114,45.0,14.0,10.8,0.0,5.0
Esch,2020-10-23,05:00,124,39.0,13.1,10.8,1.4,7.0
Esch,2020-10-24,05:00,104,21.0,11.7,18.0,0.0,5.0
Esch,2020-10-25,05:00,154,4.0,9.7,14.4,0.0,5.0
Esch,2020-10-26,05:00,656,23.0,8.5,14.4,0.0,5.0
Esch,2020-10-27,05:00,690,19.0,7.2,14.4,0.0,7.0
Esch,2020-10-28,05:00,688,25.0,9.7,14.4,0.5,5.0
Esch,2020-10-29,05:00,704,17.0,8.7,25.2,0.4,7.0
Esch,2020-10-30,05:00,648,18.0,11.8,28.8,0.5,5.0
Esch,2020-11-01,05:00,56,4.0,13.1,14.4,0.0,5.0
Esch,2020-11-02,05:00,140,9.0,15.7,25.2,0.8,5.0
Esch,2020-11-04,05:00,96,33.0,1.7,10.8,0.0,1.0
Esch,2020-11-05,05:00,134,28.0,3.5,21.6,0.0,1.0
Esch,2020-11-06,05:00,116,48.0,3.7,18.0,0.0,5.0
Esch,2020-11-07,05:00,60,27.0,4.5,7.2,0.0,1.0
Esch,2020-11-08,05:00,32,23.0,7.2,3.6,0.0,5.0
Esch,2020-11-09,05:00,110,25.0,10.0,10.8,0.0,5.0
Esch,2020-11-10,05:00,118,24.0,8.7,3.6,0.0,5.0
Esch,2020-11-11,05:00,98,27.0,9.2,3.6,0.0,5.0
Esch,2020-11-12,05:00,112,10.0,7.7,14.4,0.0,5.0
Esch,2020-11-13,05:00,108,35.0,6.0,3.6,0.0,5.0
Esch,2020-11-14,05:00,60,27.0,9.0,10.8,0.0,1.0
Esch,2020-11-15,05:00,28,4.0,9.7,18.0,0.0,5.0
Esch,2020-11-16,05:00,108,19.0,7.7,28.8,0.6,5.0
Esch,2020-11-17,05:00,126,23.0,7.0,14.4,0.0,5.0
Esch,2020-11-18,05:00,126,32.0,6.5,7.2,0.0,5.0
Esch,2020-11-19,05:00,118,23.0,9.7,18.0,0.6,7.0
Esch,2020-11-20,05:00,104,31.0,1.6,10.8,0.0,1.0
Esch,2020-11-24,05:00,118,31.0,4.0,7.2,0.0,5.0
Esch,2020-11-25,05:00,84,22.0,3.2,10.8,0.0,5.0
Esch,2020-11-26,05:00,102,25.0,2.0,7.2,0.0,5.0
Esch,2020-11-27,05:00,104,25.0,-0.9,10.8,0.0,5.0
Esch,2020-11-29,05:00,32,15.0,0.6,25.2,0.0,5.0
Esch,2020-11-30,05:00,124,31.0,-3.5,7.2,0.0,1.0
Esch,2020-12-01,05:00,116,28.0,0.2,14.4,0.8,5.0
Esch,2020-12-03,05:00,108,16.0,0.6,14.4,0.0,5.0
Esch,2020-12-04,05:00,74,7.0,5.0,28.8,0.8,7.0
Esch,2020-12-05,05:00,50,12.0,1.7,10.8,0.0,5.0
Esch,2020-12-06,05:00,44,21.0,1.0,14.4,0.0,5.0
Esch,2020-12-07,05:00,110,30.0,1.2,14.4,0.0,7.0
Esch,2020-12-08,05:00,110,21.0,-1.2,18.0,0.0,5.0
Esch,2020-12-09,05:00,96,49.0,0.2,14.4,0.0,5.0
Esch,2020-12-10,05:00,128,21.0,-0.4,7.2,0.0,5.0
Esch,2020-12-11,05:00,100,23.0,-0.9,14.4,0.0,5.0
Esch,2020-12-12,05:00,54,33.0,5.0,7.2,0.2,5.0
Esch,2020-12-13,05:00,24,22.0,5.7,14.4,0.0,5.0
Esch,2020-12-14,05:00,112,16.0,3.6,14.4,0.0,5.0
Esch,2020-12-16,05:00,112,22.0,6.0,7.2,0.0,5.0
Esch,2020-12-17,05:00,100,14.0,6.5,14.4,0.0,5.0
Esch,2020-12-18,05:00,106,27.0,4.7,14.4,0.0,5.0
Esch,2020-12-19,05:00,58,10.0,7.5,10.8,0.0,5.0
Esch,2020-12-20,05:00,36,8.0,8.0,10.8,0.1,5.0
Esch,2020-12-21,05:00,88,14.0,5.6,14.4,0.0,5.0
Esch,2020-12-22,05:00,82,15.0,11.0,25.2,0.7,7.0
Esch,2020-12-23,05:00,84,24.0,11.2,10.8,0.8,7.0
Esch,2020-12-24,05:00,80,9.0,5.7,21.6,1.7,7.0
Esch,2020-12-25,05:00,28,16.0,1.6,14.4,0.0,5.0
Esch,2020-12-26,05:00,40,12.0,0.2,14.4,0.0,5.0
Esch,2020-12-27,05:00,38,3.0,0.0,21.6,0.0,7.0
Esch,2020-12-28,05:00,98,7.0,2.0,18.0,1.2,5.0
Esch,2020-12-29,05:00,88,25.0,0.5,18.0,1.2,7.0
Esch,2020-12-30,05:00,84,24.0,2.5,10.8,0.1,5.0
Esch,2020-12-31,05:00,118,6.0,0.2,14.4,0.1,7.0
Luxembourg,2022-05-06,05:00,76,34.0,10.1,18.0,0.0,1.0
Luxembourg,2022-05-20,05:00,66,25.0,15.0,21.6,0.0,1.0
Luxembourg,2022-06-19,05:00,104,17.0,21.4,10.8,0.0,1.0
Luxembourg,2022-09-14,05:00,58,24.0,16.3,7.2,2.8,7.0
Luxembourg,2022-10-07,05:00,78,22.0,6.0,7.2,0.0,1.0
Luxembourg,2022-10-25,05:00,64,15.0,12.1,18.0,0.0,5.0
Luxembourg,2022-10-31,05:00,62,25.0,11.5,7.2,0.0,5.0
Luxembourg,2022-12-03,05:00,112,14.0,0.0,21.6,0.0,5.0
Luxembourg,2022-12-04,05:00,56,13.0,0.2,14.4,0.0,5.0
Luxembourg,2022-12-05,05:00,92,19.0,0.0,3.6,0.0,5.0
Luxembourg,2021-01-17,05:00,28,24.0,-3.0,10.8,0.0,5.0
Luxembourg,2021-01-19,05:00,96,18.0,1.2,21.6,0.0,5.0
Luxembourg,2021-01-22,05:00,172,18.0,7.1,28.8,0.8,7.0
Luxembourg,2021-01-23,05:00,44,12.0,1.7,10.8,0.0,5.0
Luxembourg,2021-01-24,05:00,26,8.0,-0.5,25.2,0.0,7.0
Luxembourg,2021-01-25,05:00,116,31.0,-0.5,7.2,0.2,7.0
Luxembourg,2021-01-26,05:00,102,13.0,-0.2,21.6,0.0,5.0
Luxembourg,2021-01-27,05:00,130,26.0,-1.0,18.0,0.5,7.0
Luxembourg,2021-02-10,05:00,124,15.0,-8.5,28.8,0.0,5.0
Luxembourg,2021-02-11,05:00,92,30.0,-7.8,14.0,0.0,1.0
Luxembourg,2021-02-12,05:00,72,25.0,-8.6,22.0,0.0,1.0
Luxembourg,2021-02-13,05:00,28,12.0,-8.9,22.0,0.0,1.0
Luxembourg,2021-02-14,05:00,16,24.0,-7.7,21.6,0.0,1.0
Luxembourg,2021-02-15,05:00,90,25.0,-1.0,10.8,0.0,5.0
Luxembourg,2021-02-16,05:00,94,28.0,2.6,10.8,0.0,5.0
Luxembourg,2021-02-17,05:00,86,12.0,6.0,18.0,0.0,5.0
Luxembourg,2021-02-19,05:00,92,24.0,3.2,7.2,0.0,5.0
Luxembourg,2021-02-25,05:00,98,34.0,7.5,7.2,0.0,1.0
Luxembourg,2021-02-26,05:00,94,39.0,8.1,7.2,0.0,5.0
Luxembourg,2021-02-27,05:00,24,22.0,0.0,14.4,0.0,1.0
Luxembourg,2021-02-28,05:00,26,5.0,2.0,28.8,0.0,5.0
Luxembourg,2021-03-27,05:00,30,6.0,3.1,25.2,0.0,5.0
Luxembourg,2021-03-29,05:00,112,55.0,4.7,10.8,0.0,5.0
Luxembourg,2021-03-30,05:00,106,46.0,9.0,10.8,0.0,1.0
Luxembourg,2021-03-31,05:00,102,49.0,12.5,10.8,0.0,1.0
Luxembourg,2021-05-28,05:00,96,33.0,5.1,10.8,0.0,1.0
Luxembourg,2021-06-18,05:00,112,36.0,21.5,14.4,0.0,5.0
Luxembourg,2021-10-27,05:00,82,32.0,9.7,7.2,0.0,5.0
Luxembourg,2021-12-01,05:00,64,7.0,4.7,36.0,0.1,7.0
Luxembourg,2021-12-23,05:00,84,32.0,-4.4,11.0,0.0,5.0
Luxembourg,2022-06-20,05:00,11,19.0,15.8,32.4,0.4,7.0
Luxembourg,2021-03-24,05:00,110,45.0,1.2,7.2,0.0,1.0
Esch,2022-01-01,06:00,250,9.0,9.2,10.8,0.0,5.0
Luxembourg,2022-01-01,06:00,144,9.0,9.2,10.8,0.0,5.0
Esch,2022-01-02,06:00,148,20.0,4.7,10.8,0.0,5.0
Luxembourg,2022-01-02,06:00,116,23.0,4.7,10.8,0.0,5.0
Esch,2022-01-03,06:00,502,23.0,8.2,28.8,0.0,7.0
Luxembourg,2022-01-03,06:00,102,11.0,8.2,28.8,0.0,7.0
Esch,2022-01-04,06:00,522,19.0,8.7,21.6,0.0,7.0
Luxembourg,2022-01-04,06:00,388,17.0,8.7,21.6,0.0,7.0
Esch,2022-01-05,06:00,448,36.0,0.6,18.0,0.0,1.0
Luxembourg,2022-01-05,06:00,456,19.0,0.6,18.0,0.0,1.0
Esch,2022-01-06,06:00,536,42.0,2.1,10.8,0.0,5.0
Esch,2022-01-07,06:00,534,22.0,0.1,18.0,0.0,5.0
Luxembourg,2022-01-07,06:00,440,18.0,0.1,18.0,0.0,5.0
Esch,2022-01-08,06:00,302,27.0,0.2,7.2,0.0,5.0
Luxembourg,2022-01-08,06:00,192,17.0,0.2,7.2,0.0,5.0
Esch,2022-01-09,06:00,168,7.0,3.0,28.8,0.0,7.0
Luxembourg,2022-01-09,06:00,102,6.0,3.0,28.8,0.0,7.0
Esch,2022-01-10,06:00,734,54.0,-1.0,7.2,0.0,5.0
Luxembourg,2022-01-10,06:00,460,26.0,-1.0,7.2,0.0,5.0
Esch,2022-01-11,06:00,740,52.0,-2.5,10.8,0.0,5.0
Luxembourg,2022-01-11,06:00,522,21.0,-2.5,10.8,0.0,5.0
Esch,2022-01-12,06:00,688,48.0,-5.0,10.8,0.0,1.0
Luxembourg,2022-01-12,06:00,528,31.0,-5.0,10.8,0.0,1.0
Esch,2022-01-13,06:00,736,47.0,-1.0,10.8,0.0,5.0
Luxembourg,2022-01-13,06:00,494,29.0,-1.0,10.8,0.0,5.0
Esch,2022-01-14,06:00,692,54.0,1.5,7.2,0.0,1.0
Luxembourg,2022-01-14,06:00,480,28.0,1.5,7.2,0.0,1.0
Esch,2022-01-15,06:00,364,39.0,-3.2,18.0,0.0,5.0
Luxembourg,2022-01-15,06:00,186,29.0,-3.2,18.0,0.0,5.0
Esch,2022-01-16,06:00,208,29.0,-1.2,10.8,0.0,5.0
Luxembourg,2022-01-16,06:00,124,25.0,-1.2,10.8,0.0,5.0
Esch,2022-01-17,06:00,710,43.0,0.0,21.6,0.0,5.0
Luxembourg,2022-01-17,06:00,476,23.0,0.0,21.6,0.0,5.0
Esch,2022-01-18,06:00,690,45.0,4.1,3.6,0.0,5.0
Luxembourg,2022-01-18,06:00,510,35.0,4.1,3.6,0.0,5.0
Esch,2022-01-19,06:00,706,68.0,0.7,10.8,0.0,5.0
Luxembourg,2022-01-19,06:00,534,40.0,0.7,10.8,0.0,5.0
Esch,2022-01-20,06:00,652,71.0,0.2,14.4,0.0,1.0
Luxembourg,2022-01-20,06:00,542,48.0,0.2,14.4,0.0,1.0
Esch,2022-01-21,06:00,237,86.0,0.0,10.8,0.0,5.0
Esch,2022-01-22,06:00,330,44.0,1.6,10.8,0.0,5.0
Luxembourg,2022-01-22,06:00,212,29.0,1.6,10.8,0.0,5.0
Esch,2022-01-23,06:00,196,18.0,2.7,10.8,0.0,5.0
Luxembourg,2022-01-23,06:00,120,13.0,2.7,10.8,0.0,5.0
Esch,2022-01-24,06:00,722,68.0,-0.4,14.4,0.0,1.0
Luxembourg,2022-01-24,06:00,452,46.0,-0.4,14.4,0.0,1.0
Esch,2022-01-25,06:00,684,33.0,-2.2,7.2,0.0,5.0
Luxembourg,2022-01-25,06:00,508,22.0,-2.2,7.2,0.0,5.0
Esch,2022-01-26,06:00,716,48.0,-1.0,9.4,0.0,5.0
Luxembourg,2022-01-26,06:00,488,24.0,-1.0,9.4,0.0,5.0
Esch,2022-01-27,06:00,692,45.0,-0.7,14.4,0.0,5.0
Luxembourg,2022-01-27,06:00,502,21.0,-0.7,14.4,0.0,5.0
Esch,2022-01-28,06:00,682,74.0,0.7,10.8,0.0,1.0
Luxembourg,2022-01-28,06:00,500,47.0,0.7,10.8,0.0,1.0
Esch,2022-01-29,06:00,426,22.0,2.0,21.6,0.0,7.0
Luxembourg,2022-01-29,06:00,180,13.0,2.0,21.6,0.0,7.0
Esch,2022-01-30,06:00,202,27.0,2.2,10.8,0.0,5.0
Luxembourg,2022-01-30,06:00,112,18.0,2.2,10.8,0.0,5.0
Esch,2022-01-31,06:00,716,45.0,2.1,28.8,0.0,7.0
Luxembourg,2022-01-31,06:00,510,14.0,2.1,28.8,0.0,7.0
Esch,2022-02-01,06:00,752,59.0,0.7,14.4,0.0,5.0
Luxembourg,2022-02-01,06:00,512,23.0,0.7,14.4,0.0,5.0
Esch,2022-02-02,06:00,748,57.0,7.1,18.0,0.0,5.0
Luxembourg,2022-02-02,06:00,476,29.0,7.1,18.0,0.0,5.0
Esch,2022-02-03,06:00,702,56.0,6.2,18.0,0.0,5.0
Luxembourg,2022-02-03,06:00,484,17.0,6.2,18.0,0.0,5.0
Esch,2022-02-04,06:00,752,42.0,4.2,14.4,0.0,7.0
Luxembourg,2022-02-04,06:00,446,15.0,4.2,14.4,0.0,7.0
Esch,2022-02-05,06:00,382,41.0,0.6,18.0,0.0,5.0
Luxembourg,2022-02-05,06:00,216,10.0,0.6,18.0,0.0,5.0
Esch,2022-02-06,06:00,200,7.0,3.7,32.4,0.0,5.0
Luxembourg,2022-02-06,06:00,96,4.0,3.7,32.4,0.0,5.0
Esch,2022-02-07,06:00,744,61.0,1.5,18.0,0.0,5.0
Luxembourg,2022-02-07,06:00,506,23.0,1.5,18.0,0.0,5.0
Esch,2022-02-08,06:00,766,53.0,3.2,18.0,0.0,5.0
Luxembourg,2022-02-08,06:00,474,26.0,3.2,18.0,0.0,5.0
Esch,2022-02-09,06:00,736,34.0,5.2,10.8,0.0,5.0
Luxembourg,2022-02-09,06:00,476,37.0,5.2,10.8,0.0,5.0
Esch,2022-02-10,06:00,732,55.0,2.1,10.8,0.0,5.0
Luxembourg,2022-02-10,06:00,468,28.0,2.1,10.8,0.0,5.0
Esch,2022-02-11,06:00,686,69.0,-0.2,10.8,0.0,1.0
Luxembourg,2022-02-11,06:00,524,37.0,-0.2,10.8,0.0,1.0
Esch,2022-02-12,06:00,332,43.0,-3.2,14.4,0.0,1.0
Luxembourg,2022-02-12,06:00,234,37.0,-3.2,14.4,0.0,1.0
Esch,2022-02-13,06:00,144,44.0,-3.2,10.8,0.0,1.0
Luxembourg,2022-02-13,06:00,130,37.0,-3.2,10.8,0.0,1.0
Esch,2022-02-14,06:00,702,13.0,7.7,25.2,0.0,5.0
Esch,2022-02-15,06:00,716,64.0,4.2,18.0,0.0,5.0
Luxembourg,2022-02-15,06:00,456,30.0,4.2,18.0,0.0,5.0
Esch,2022-02-16,06:00,712,19.0,6.2,28.8,0.0,7.0
Luxembourg,2022-02-16,06:00,446,12.0,6.2,28.8,0.0,7.0
Esch,2022-02-17,06:00,622,27.0,8.2,39.6,0.0,1.0
Luxembourg,2022-02-17,06:00,92,7.0,8.2,39.6,0.0,1.0
Esch,2022-02-18,06:00,652,15.0,6.2,14.4,0.0,5.0
Luxembourg,2022-02-18,06:00,434,29.0,6.2,14.4,0.0,5.0
Esch,2022-02-19,06:00,360,24.0,3.0,32.4,0.0,5.0
Luxembourg,2022-02-19,06:00,190,5.0,3.0,32.4,0.0,5.0
Esch,2022-02-20,06:00,238,10.0,5.2,21.6,0.0,5.0
Luxembourg,2022-02-20,06:00,116,6.0,5.2,21.6,0.0,5.0
Esch,2022-02-22,06:00,760,68.0,1.6,10.8,0.0,1.0
Luxembourg,2022-02-22,06:00,494,52.0,1.6,10.8,0.0,1.0
Esch,2022-02-23,06:00,756,71.0,2.2,7.2,0.0,1.0
Luxembourg,2022-02-23,06:00,478,52.0,2.2,7.2,0.0,1.0
Esch,2022-02-24,06:00,782,33.0,6.2,10.8,0.0,5.0
Luxembourg,2022-02-24,06:00,474,48.0,6.2,10.8,0.0,5.0
Esch,2022-02-25,06:00,768,62.0,-0.4,18.0,0.0,1.0
Luxembourg,2022-02-25,06:00,462,28.0,-0.4,18.0,0.0,1.0
Esch,2022-02-26,06:00,472,44.0,-1.5,7.2,0.0,1.0
Luxembourg,2022-02-26,06:00,208,28.0,-1.5,7.2,0.0,1.0
Esch,2022-02-27,06:00,246,8.0,-2.0,14.4,0.0,1.0
Luxembourg,2022-02-27,06:00,132,24.0,-2.0,14.4,0.0,1.0
Esch,2022-02-28,06:00,784,97.0,-2.0,14.4,0.0,1.0
Luxembourg,2022-02-28,06:00,480,74.0,-2.0,14.4,0.0,1.0
Esch,2022-03-01,06:00,758,80.0,0.2,10.8,0.0,1.0
Luxembourg,2022-03-01,06:00,488,59.0,0.2,10.8,0.0,1.0
Esch,2022-03-02,06:00,770,75.0,-0.7,10.8,0.0,5.0
Luxembourg,2022-03-02,06:00,484,44.0,-0.7,10.8,0.0,5.0
Esch,2022-03-03,06:00,766,73.0,-0.9,10.8,0.0,1.0
Luxembourg,2022-03-03,06:00,508,47.0,-0.9,10.8,0.0,1.0
Esch,2022-03-04,06:00,808,77.0,-0.2,14.4,0.0,1.0
Luxembourg,2022-03-04,06:00,444,60.0,-0.2,14.4,0.0,1.0
Esch,2022-03-05,06:00,420,55.0,-1.7,14.4,0.0,1.0
Luxembourg,2022-03-05,06:00,200,42.0,-1.7,14.4,0.0,1.0
Esch,2022-03-06,06:00,324,41.0,-4.0,14.4,0.0,1.0
Luxembourg,2022-03-06,06:00,126,26.0,-4.0,14.4,0.0,1.0
Esch,2022-03-07,06:00,908,36.0,-3.7,14.4,0.0,1.0
Luxembourg,2022-03-07,06:00,506,20.0,-3.7,14.4,0.0,1.0
Esch,2022-03-08,06:00,828,30.0,-0.7,18.0,0.0,1.0
Luxembourg,2022-03-08,06:00,482,24.0,-0.7,18.0,0.0,1.0
Esch,2022-03-09,06:00,842,78.0,-1.4,3.6,0.0,1.0
Luxembourg,2022-03-09,06:00,500,53.0,-1.4,3.6,0.0,1.0
Esch,2022-03-10,06:00,820,80.0,1.2,10.8,0.0,1.0
Luxembourg,2022-03-10,06:00,486,54.0,1.2,10.8,0.0,1.0
Esch,2022-03-11,06:00,868,25.0,3.7,10.8,0.0,1.0
Luxembourg,2022-03-11,06:00,472,37.0,3.7,10.8,0.0,1.0
Esch,2022-03-12,06:00,504,18.0,7.0,10.8,0.0,5.0
Luxembourg,2022-03-12,06:00,208,18.0,7.0,10.8,0.0,5.0
Esch,2022-03-13,06:00,434,17.0,4.5,10.8,0.0,5.0
Luxembourg,2022-03-13,06:00,112,16.0,4.5,10.8,0.0,5.0
Esch,2022-03-14,06:00,830,62.0,5.2,18.0,0.0,5.0
Luxembourg,2022-03-14,06:00,464,18.0,5.2,18.0,0.0,5.0
Esch,2022-03-15,06:00,862,53.0,5.2,7.2,0.0,7.0
Luxembourg,2022-03-15,06:00,458,45.0,5.2,7.2,0.0,7.0
Esch,2022-03-16,06:00,848,40.0,3.7,10.8,0.0,5.0
Luxembourg,2022-03-16,06:00,480,31.0,3.7,10.8,0.0,5.0
Esch,2022-03-17,06:00,854,50.0,7.6,7.2,0.0,5.0
Luxembourg,2022-03-17,06:00,486,32.0,7.6,7.2,0.0,5.0
Esch,2022-03-18,06:00,830,64.0,3.2,25.2,0.0,5.0
Esch,2022-03-19,06:00,510,21.0,3.5,21.6,0.0,1.0
Luxembourg,2022-03-19,06:00,216,12.0,3.5,21.6,0.0,1.0
Esch,2022-03-20,06:00,382,31.0,2.0,18.0,0.0,5.0
Luxembourg,2022-03-20,06:00,152,20.0,2.0,18.0,0.0,5.0
Esch,2022-03-21,06:00,798,62.0,7.0,3.6,0.0,5.0
Luxembourg,2022-03-21,06:00,430,43.0,7.0,3.6,0.0,5.0
Esch,2022-03-22,06:00,878,78.0,5.0,14.4,0.0,1.0
Luxembourg,2022-03-22,06:00,482,45.0,5.0,14.4,0.0,1.0
Esch,2022-03-23,06:00,862,80.0,6.0,10.8,0.0,1.0
Luxembourg,2022-03-23,06:00,482,46.0,6.0,10.8,0.0,1.0
Esch,2022-03-24,06:00,830,82.0,7.2,14.4,0.0,1.0
Luxembourg,2022-03-24,06:00,456,55.0,7.2,14.4,0.0,1.0
Esch,2022-03-25,06:00,836,89.0,5.5,14.4,0.0,1.0
Luxembourg,2022-03-25,06:00,462,55.0,5.5,14.4,0.0,1.0
Esch,2022-03-26,06:00,508,60.0,6.2,21.6,0.0,1.0
Luxembourg,2022-03-26,06:00,186,18.0,6.2,21.6,0.0,1.0
Esch,2022-03-28,06:00,764,91.0,8.2,10.8,0.0,1.0
Luxembourg,2022-03-28,06:00,454,47.0,8.2,10.8,0.0,1.0
Esch,2022-03-29,06:00,756,82.0,8.6,18.0,0.0,5.0
Luxembourg,2022-03-29,06:00,446,60.0,8.6,18.0,0.0,5.0
Esch,2022-03-30,06:00,806,56.0,7.2,14.4,0.0,7.0
Luxembourg,2022-03-30,06:00,424,29.0,7.2,14.4,0.0,7.0
Esch,2022-03-31,06:00,780,37.0,5.2,7.2,0.0,5.0
Luxembourg,2022-03-31,06:00,438,38.0,5.2,7.2,0.0,5.0
Esch,2022-04-01,06:00,744,71.0,0.2,10.8,0.0,5.0
Luxembourg,2022-04-01,06:00,424,43.0,0.2,10.8,0.0,5.0
